app_id,app_name,review_text,review_score,review_votes
107410,Arma 3,"If you are into military scenarios, this game is great for you. With the new engine and actual physics aspects, it takes a big leap forward for the Arma series. For me, it has been an amazing trip from Alpha into the upcoming release, an was not in any way a dissapointment. I can't wait for jets :D",1,0
107410,Arma 3,Great game to play solo or with friends :),1,0
107410,Arma 3,"Directing this too people that are coming from Arma 2.  This game is a complete upgrade from Arma 2 overall. Graphics are better, Inventory system is easier to manage, and how the game runs is better. Frame rate is better and more computer friendly for people that don't have super gaming computers. AI are harder and the campaign is relatively enjoyable. Multiplayer is fun with wasteland and altis life. Wide variety of vehicles and they added new play style such as scuba diving.   9/10  -BigH",1,0
107410,Arma 3,One of the only games worth $60.  And it's $40 now.,1,0
107410,Arma 3,i LOVE THIS GAME 10/10 I love the guns and items and the user interface that's a big plus way better than arma2 why are u reading this go buy it now im going to buy that's for shore 10/10. :),1,0
107410,Arma 3,I enjoyed this game.,1,0
107410,Arma 3,best military sim ever!,1,0
107410,Arma 3,An game that turns in to a timemachine when you play it. Lots of content and gameplay. A must buy!!!,1,0
107410,Arma 3,AHHH. such a nice game many hours of fun 10/10 IGN,1,1
107410,Arma 3,"Can always keep coming back to Arma for more and more fun. Endless content, A must buy.",1,0
107410,Arma 3,Gr8 2 play m8.  Buy dis ples,1,1
107410,Arma 3,"I really like Arma But Since they keep updating and the other game franchies are giving their DLC's for free. pretty much I think that they should eventually give the Apex out for people or at least make the Other DLc's such as Marksman, Karts, Helicopters free because the market on their prices on Apex is more then 20 bucks in my eyes. I think that it would be kinda awesome to see that the DLC's should come out free for owners that have had Arma 3 before there biggest update. If not then I would say that reduce the prices on the Steam Store. Sure the sales are nice, But it only goes down lower to 20 bucks, Which its way expensive for its DLC. Plus Since their Marksman, Helicopter and Karts. They should be free by now because Apex is pretty much the biggest DLC and most expensive. 30$ Bucks.",1,0
107410,Arma 3,Pretty good I guess.,1,0
107410,Arma 3,"This game through ups and downs, I keep coming back to it. So its got to have something to it. I played this with fantastic people. Met some great friends and some not so great people, but through it all, this game has stood up to the tests of time and has been here for longer then i think some people i know. ha. Its a good game has many options and mods.",1,0
107410,Arma 3,No word to say.,1,1
107410,Arma 3,"I love the fact that the maps are so large, it barely crashes, and its soooooo tactical",1,0
107410,Arma 3,"Ive spent way too long playing this game, but i can say its the best game ive played. Playing this game has made 95% of my steam friends and that may be from mil-sim servers to life servers and survival servers. This game always has something for you to do. I 100% recomend it and also the DLC's as they just make the game even more fun! so see you in game!",1,0
107410,Arma 3,"This is actually a really good,innovative,and realistic game.But I give this a 'No' due to the lack of server with good pings.I live in Indonesia and the nearest available server in my country is China with 200-350 ping.Uninstalled it after I realized I won't be able to play a single multiplayer game from Indonesia. Pros : + Super realistic in almost every single content, main positive side of this game. + Stunning graphics + Fun multiplayer games (never plays it but saw it at YouTube) + Lots of cool mods from the community + You can use vehicles rather than just being an infantry like in other games + You can create your own levels Cons : - Extremely confusing controls. This is the main downside of the game. - The single player campaign is really difficult to beat.I got killed over and over by stepping on mines which are invisible. Yes it is realistic to be invisible but it would also be realistic to have mine detector if you know there's a massive minefield in front of you. With the lack of ability to save, frustration builds up pretty quickly when you always had to start back from the minefield. - It seems the devs ignores the difficulty of the campaign and only allows us to save ONCE every level. It is one of those games where the difficulty outweigh the fun, like Dark Souls and The Impossible Game - Lack of soundtrack makes this game very hard to 'feel'  I don't get any fun from playing this game.Only frustration.My multiplayer's dead and my single player's impossible to beat.If you're from Asia,don't waste your money on this game.",-1,0
107410,Arma 3,"with a 6+ years of gaming.   this is the best game i played hands down.  with a realistic gamepaly and everything.   there is some bugs here and there, but let me tell you even these bugs are fun and enjoyable.   i have over 1000 hours of playing this game and i still learn new things about it.  GET THIS GAME RIGHT NOW!!!",1,0
107410,Arma 3,10/10 would fly my teammates straight into the side of a mountain again,1,0
107410,Arma 3,"Great Mil-Sim. I love the graphics, gameplay, and the amount of content it has. It's endless fun, really. Do you like realistic shooters? This is for you. Do you like military simulators? This is for you. It's been 2 years but this game is still hella fun.",1,0
107410,Arma 3,I found solitaire more fun  1. scopes dont zoom propely 2. multiplayer games are boring and have no point to them.. If you enjoy running around empty land gettin randomly shot by nothing and getting kicked out for no reason its great 3. No way to communicate with others in multiplayer and single player would be better if controls worked  Jus glad i did the free weekend and not wasted 30 bucks like i was going to,-1,0
107410,Arma 3,"lITTLE BUGGY, BUT GREAT FUN.",1,0
107410,Arma 3,"It would be a good game, if you knew how to work all of the installation of mods and arma 3 sync and ws launcher... But if you dont, dont buy the game itll be a waste.",-1,0
107410,Arma 3,IT IS GOOD,1,1
107410,Arma 3,An excellent addition to the series. Some of the most fun I've had in any game would be in the Arma series. Of course you could play it as a sim but the most fun is not taking the game seriously and just having a good time. A+,1,0
107410,Arma 3,Very nice game i played arma 2 and arma 2 operation arrowhead and they have step it up really nicely the multiplayer server engines could be a bit better but apart from that it's a masterpiece of Fps games.,1,0
107410,Arma 3,"Great game!  PROS:  - Great visuals - Very advanced tactical shooter - Many ways to play the game - Steam workshop gives this game unique content - Many great mods out there, that will change your gameplay - Funn with friends in COOP missions  CONS:  - Buggy at sometimes - Low fps - APEX (apex added only TANOA, everything else was added by modders a long time ago, they just remade that in ♥♥♥♥♥♥ quality)   Totally recommend this game!",1,0
107410,Arma 3,"Arma 3 Is a great Shooter And just buying one of these games is like getting 6 There so many mods and cool game modes like, Epoch, Wasteland, Altis Life And king of the hill these r my favourite gamemodes but there are lots more it combinds elements of RPG FPS Survival and even racing.  50/10 Would agian Recomend 100x Over",1,0
107410,Arma 3,BattleEye is ♥♥♥♥ing aids and banned me for no reason.,-1,1
107410,Arma 3,its ♥♥♥♥ing sick,1,0
107410,Arma 3,"This is the most realistic war game in existence at the moment. DO NOT buy this game if you enjoy Call of Duty or other similar shooting galleries. This game is hardcore with its precise controls, realistic damage model, and complicated battles. The singleplayer campaign is something to be marveled. It blends realistic war with an intriguing story. This game is for those who want more from the everyday shooter. You must be dedicated if you want to play this game. I will easily reccomend this game but only if you know what you are getting into.",1,0
107410,Arma 3,"60? WAY TOO buggy for a game to be 60 bugs, this is insane",1,0
107410,Arma 3,"I've logged a few hours on this game so i think i can say a thing or two.   First off Arma 3 isn't your normal First person shooter, This game takes skill, it isn't like Call of duty or Battlefield, ther isn't a rank system and there isn't an XP system. This is 100% millsim, You will throw out into a map that is massive beyhond any map you've ever seen. The combat is random at times and intense with no limit on 'fair gun play' Depending on what mode you play you and with who- you won't be shooting your gun a lot. this game takes a lot of time. The story mode is fun and gets you into some good basic combat along with a fair story line.   MP is full of mods and game modes set for almost everyone looking for either laid back game modes that you can hang out and play with your friends, or 100% tactical millsims that rage on for hours with strict Millitary commands and stratagys.   the editer is another great tool in this game, if you wanna try your skills in editing a mission or just playing down soilder to fight it out you can! The editer puts you in the driver seat for what you want to create!     Now lets talk about what you're gonna need for PC specs; first off forget the reccomended specs it's 100% BS   you're gonna wanna an Intel I5 or I7 first off, this game doesn't like AMD regadlesss of cores.  8GB of ram at the least! 12-16gb is best. And a GPU that can hold up to Armas insane looking graphics ( did i mention this game looks amazing?)    Sadly lagg and FPS drops are all to common in this game, even with my PC specs i get 15 20 frames in towns when small battles are going on.   BI never really optamized this game very well and it's really hurting us players who don't have enough money to dump on a new PC (i've been trying since this game came out toget it to run great, still trying)     so last lets do pros and cons     pros   -millsim tactics  -large multiplayter games  -many things to do from flying,boating,driving   -good story line with easy to get into modes  -realalistic battles with intense firefights    CONS  -poorly optamized   -too many mods on some servers causes issues  -easy to play, not easy to get use to/into     Honestly there isn't much i can say bad about this game. I really enjoy it and have a ton of fun playing it with all the freedom it gives you, if you got a good PC and wanna try something different. Buy Arma 3!",1,0
107410,Arma 3,"Garbage single player, amazing multiplayer. I love this game.",1,0
107410,Arma 3,Great game. Endless multiplayer options.,1,0
107410,Arma 3,"First time using the CONFUSING menu, eventually joined a server, got to another CONFUSING menu, then it black screened and i could not get off it even by pressing CTRL+ALT+DEL, ALT+ENTER, etc...  Pretty ♥♥♥♥ for a first time",-1,0
107410,Arma 3,This game is THE BEST!,1,0
107410,Arma 3,love being shot from other hills miles away,1,0
107410,Arma 3,ITS GOOD IF YOU YOU HAVE A GOOD COMPUTER  WITCH I DONT  BUT THERE ARE ARE LOTS OF THINGS TO DO AND THE MULTYPLAYER IS AWSOME  AND ARMA 3 IN GENRAL IS NICE THE THE MULTYPLAYER HAS A GOOD FPS  AND THE CAMPAGIN S GOOD ALSO THE FLYING IS AWSOME. THE WORKSHOP IS NICE ADDITION TO ARMA 3 (SORRY FOR MY BAD ♥♥♥ SPELLING) BUT THE THINGS I WOULD IN PROVE IS MAYBE HAVING SOMETING FOR PEOLE WITH BAD COMPUTER (ME) OR THE DIVING IS A BIT ON THE WERED SIDE BUT EVERYGAME HAS ITS UPS AND DOWNS THE BEST THING ABOUT ARMA 3 IS THAT IS NOT A RUN AND GUN LIKE B02 OR B03 BUT IS MORE OF A SIMULATER I LIKE IT,1,0
107410,Arma 3,it is most best fun fur whole family. I love da bugs da loot and Dag00t,1,0
107410,Arma 3,"Great game, I have no problems with it really at all.  10 / 10 worth the money.",1,0
107410,Arma 3,Arma 3 is very much an improvement on the previous games and I enjoy the smoother combat and animations than Arma 2s clunky movement but the optimization issues and bugs still remain although not as heavy as Arma 2s. It can be a pain to get into games on public servers where everyone just acts like its your typical arcade shooter or the other side where everyone is being a pain by trying to keep it ultra serious and kicking everyone who doesn't say tango down or whatever every two seconds which is why I recommend finding a good group of people like Shack Tactical to play with. But hey you could just ignore it all and play wasteland or arma life servers and never play anything else which is the great thing about gaming. Anyway hopefully this paints an alright picture in your mind about the game good luck and happy hunting!,1,0
107410,Arma 3,Arma 3 in summary is simply brilliant! There are so many game modes and role playing games which lie within this game to keep you wanting to come back to this game! Along with a good community which mods and creates more fantastic games and scenarios to play The game looks great and sounds amazing along with the physics to the most part very good And the Military Simulation is epic and also intense but very fun to plan your strategic tactics to ultimately finish whatever goal you are faced with Arma 3 is great alone or with friends  You can guarantee that the mass amount of time which you will spend on this game is spent well as the pricing of this game is fairly high Arma 3 is addicting and I would recommend this game to anyone! 9.5/10,1,0
107410,Arma 3,"Arma 3 is a very realistic military simulator. I have only played about 5 hours already and i am loving it, great graphics, music, campaign line, and a great selection of mods from steam workshop.",1,0
107410,Arma 3,This is the best military simulator I have ever played...,1,0
107410,Arma 3,"Arma 3 is probably the closest to a military game I've wanted. It has some futuristic themes without going outrageous, yet has the simulation to make it more challenging. I played and greatly enjoyed the Operation Flashpoint games Dragon Rising and Red River, but felt they had too much of a mainstream Call of Duty-esque to them. Especially Red River. While Arma 3 has a decent storyline, the character development isn't there. The main character has little to grow on and other characters while ok, could use some more backstory. Probably the most interesting is SSG Adams.   Weapon usage, ballistics, and sounds have improved since first released. And it's all welcomed to me. Originally broken up into 3 parts, the latest patch makes it all one long story. I love the first and second parts, 'Survive' and 'Win' respectively. Though they are shorter than 'Adapt.' Win being the shortest with fewer 'cut scenes' than the others. But with the extensive open world, multitude of showcases, and huge multiplayer (which I have not experienced), it has more content than most games come with in an entire DLC season pass. BI has done an awesome job and didn't just give up on it. I highly recommend this came to anyone!",1,0
107410,Arma 3,"Poorly optimized game engine, you can have a beast of a rig and it will still run horribly.  Stop allowing this by not buying it.  For the people that have it, make your reviews negaive and make it be known that this is unacceptable. They will have to eventually do something when their sales drop off.",-1,1
107410,Arma 3,"Perfect example of a 'Dad' game. Unless you derive fun from dicking about in sandbox servers, you'd need to be retired to get the most out of this clumsy game. My military geek friend convinced me to by this and I regret it.",-1,1
107410,Arma 3,"Summary: Tensions rise as NATO peacekeeping forces begin to leave The Republic of Altis: a strategic fault-line between crumbling European influence and a powerful, resurgent East. But when a key radar facility drops off the grid, a Mediterranean flashpoint risks escalating into global conflict.   Also Gameplay: The engine is a big step up over ArmA 2. Things like the adjustable stances, dynamic fog, physics and underwater terrain add tons of possibilities in the game. Setting: This is one of my major problems with the game. Sci-fi and simulation don't mix well. While I know that everything in the game is possible, the fact remains that most vehicles and weapons are pure speculation. The equipment not being used in present day armed forces partly kills the immersion for me. Hopefully ACE mod will fix this. SP content: The campaign (so far) is awesome. BI managed to improve the storytelling and the gameplay as well as the realism. MP: performance in MP can be horrible, depending on the gametype and server. I don't often find populated servers with interesting gametypes, as there only seem to be 2 popular gametypes on public servers. Collapse",1,0
107410,Arma 3,"I found a car, went 140 mph and crashed into a rock.  10/10 Would crash car again.",1,1
107410,Arma 3,"ArmA 3 is the successor to ArmA 2. It is a pretty decent Mil-Sim that seems pretty realistic, but not too overly realistic. I originally purchased the game in Alpha and have had the privilege of watching the develop of the game over the past year. The early game was very raw and buggy with bad AI and questionable engine capability. This progressed in the Beta and it is only after the full release that ArmA 3 is actually getting up to the same level as ArmA 2. Don't get me wrong, I play ArmA 3 way more than ArmA 2, only switching back for the occasional DayZ day. The game has a nice multi-level feel where you can fight with a magnitude of different styles, and, as of Beta, a variety of war machines. The in game mission maker as well as mods such as MCC allow the player to make dynamic and fun mission for single player, co-op, or multiplier. This game is still lacking though as each new campaign update brings more content for players to use. In short, ArmA 3 is a good game, but still needs some work. If you are used to CoD or Battlefield, this may not be the game for you. The online community is very team based and lone wolf tactics may not fly when attacking a town or launching an invasion of the massive Altis map. If I hadn't purchased the game in beta, and I was looking to purchase it now I would advise to buy it either on sale or when most of the content has been added or a larger variety of mods are available. Though the game is in full release, treat it like a beta and report bugs and glitches as there are still a few.   In short: * Medium level Mil-Sim * Heavy on teamwork * Allows for a magnitude of play sets * Allows for creative mission making * HUGE modding and map making community (You will never run out of missions to play) * Promising campaign * Seems like Bohemia listens to their community * AI have some issues * Engine is still not the best * Still missing a lot of content (NATO/ CSAT jets, other NATO forces, guns, etc.) * May not appeal to more casual players (CoD and BF3/4 players)",1,0
107410,Arma 3,Nope. becuse i got randomly banned.,-1,0
107410,Arma 3,"7/10, has the potential to be a better game with time if it is still supported.",1,0
107410,Arma 3,Walking/Running Simmulator 10/10 FPS Dropper 10/10 No Message Recived 10/10 I hate u Bohemia ! 10/10 Still fixing the game 10/10 Pay 1$ for Karts DLC 10/10 Hoping for similar Dayz mod 10/10   Need more money ! 10/10 WOTH IT !,1,0
107410,Arma 3,DLCs are too expensive and game is not optimized,-1,1
107410,Arma 3,"hate it, controls on flying SUCK ! Q for up Z for down   Thats not real at all !  why dont i edit the controllz? Q - Rise -NOT REAL (should be throttle up A) Z - Lower -NOT REAL (should be throttle down S) A/D - Strafe left or right -NO thats the yoke (MOUSE) W/S - Flip forward or backwards -NO thats the yoke (MOUSE) X/C - Rotate left or right -NO that should be A/D  editing the controllz left and right ... pedals .................   their are 3, yes THREE left and right controlls, Pedals, left and right AND left and right for cylinder  whats the 3rd one ?  And for 'why don't you edit your controls?* well I did and that don't change the fact that is no throttle witch makes this game not fun to fly in.  what a JOKE ! not real at all",-1,0
107410,Arma 3,Paid to play this game and all it does is ♥♥♥♥ing ctrash after 3 mins in. Takes 5 mins to get past load screen. Save you rmoney unless you want to be frustrated for $60,-1,1
107410,Arma 3,♥♥♥♥♥,-1,0
107410,Arma 3,save your money dont buy this game. Its so confusing to figure out than when u figure it out its still bad,-1,0
107410,Arma 3,"pretty good modding platform zombies, raptors people and such, ive had almost a year, havent even started the campaign. But ask me how many people ive murdered in kavala, how much heroin ive sold, how many pigs ive made into bacon? how much ive stolen from banks? how many terrorist attacks ive made againts the people of altis? or how many men ive ♥♥♥♥♥ in the dark back alleys of kavala? how many helicopters ive crashed trying to learn to pilot one? a ♥♥♥♥ton.......Kavala, i love Kavala.",1,0
107410,Arma 3,"Tons of adventours to be had in Arma 3!! Single player campaign, scenarios, workshop downloads and a bunch of multiplayer fun. I'd recommend Battle Royal. It's a great fight to the end to be last man standing and gets your heart pumping! Breaking Point and Wasteland are also top MP for me! I know I still have a huge amount of hours I'm gona sink into Arma 3!",1,0
107410,Arma 3,I bought this game for the mod Breaking point. It is what dayz should be. That alone was worth every penny. I hear the main game and the other modes are also amazing. If i wasnt playing breaking point 24/7 i'd give them a try. You buy this game it feels like you are geting more then you should. Unlike other games where you pay for it just to pay them for more content.,1,0
107410,Arma 3,Addictive x.x,1,0
107410,Arma 3,"As a huge fan of ArmA 2, I really wanted to like this game. I knew it would have a rocky release, but it's been over a year now, and this game still feels incomplete. Of course it's poorly optimized, has SLI issues (my PIP won't even work with SLI), and is very CPU-intensive, but that's only the beginning of my frustration with this game. Issues from ArmA 2, like the horrid vehicle physics, are still prevalent in this game as far as I can tell from having my APC rolled over by a pickup truck. The fatigue and weapon sway debate aside, this game still clearly has problems and is hardly a finished product *ahem $16 DLC that includes just 2 helicopters*. At this point, I've just given up on BIS, and don't see them fixing this game any time soon. That being said, I have had enjoyable moments with this game, but just not enough to compensate for the amount of technical issues the game has.  tl;dr: Would not recommend to a fan of previous ArmA games, or anyone for that matter.",-1,0
107410,Arma 3,Playing as Zeus and killed the whole server with thunder 11/10,1,0
107410,Arma 3,Arma 3 is one of those tactical games that you have to take time to enjoy it is a great gaming experiance with stunning visual graphics and a great array of mods out there that can be supported for the game multiplayer is fine i havent played on it much to get the full experiance but i hope to have more time to enjoy the game and get more out of it including and trying other stuff like expanded vehicles and lots of multiplayer stuff :),1,0
107410,Arma 3,w00ty w00ty im gonna shoot that booty.,1,0
107410,Arma 3,This game is ♥♥♥♥ing great the singleplayer campaign is interesting and not to even talk on the multiplayer it ranges from rp like altis life to things like overpoch and battle royale amazing game. It is just a massive shame that it run like a disabled horse on amphetamines,1,0
107410,Arma 3,preety fun game lots off potential,1,0
107410,Arma 3,I could have learned a instrument or get a good grasp on another language but I decided to dump a fat amount of my time killing people to take over an AO.,1,0
107410,Arma 3,Was gonna join the military but then I found this game instead  10/10 would be an arm chair soldier again,1,0
107410,Arma 3,The best army simulation game since arma 1,1,0
107410,Arma 3,"very good game , addictive ,and causing devorce",1,0
107410,Arma 3,"If your into simulators and realistic combat, this is your game :D.",1,0
107410,Arma 3,Can you say no to this game? No,1,0
107410,Arma 3,This game is worth its money... Its a good game,1,0
107410,Arma 3,"Fun, competitive, funny. Great game all around.",1,0
107410,Arma 3,"Love this game, GreatGameplay, Gives a tingle to the Ballsack- Its that good",1,1
107410,Arma 3,"Ah, Arma 3.   I bought this game in Alpha way back in 2013. for half the price of its current, full retail price.   its combat, movements, gunplay and physics are vastly improved over Arma2, and the campaign and single player content are great.  the campaign is divided into three parts, each with a cool tense story and varying degrees of openness. If you want something with more realism than BF3, but less production value and a committed and friendly community and a vase modding community. this game is for you.   if you don't like the 'futuristic setting' (which was for creative licence) go check out the RHS mod.",1,0
107410,Arma 3,"Great game if you can get it on sale. It's beautiful and more functional than ARMA 2, but the story is far too short.",1,0
107410,Arma 3,"As a long time fan of OFP/ArmA games. I must say that this ArmA 3 is so far the best game of the series. If you like tactical simulation games, you will defenetly enjoy this one. The developers are still trying to improve this game to make it best combination of realism and video game play. As a modder my self. This is a paradise for making mods.  Pros: - Realism - Realistic Firefights - Land, Sea and Air battles - Easy custom scenario maker - You have offline AI/bots. - Mods support - LAN support - Big multiplayer cummunity - Big Moding community.  Cons: - CPU heavy game (you really need a good CPU). - Chances of memory leak - Random visual gliches - Easy to be killed - AI bad vehicle drivers - AI supper accurate - Limited movement when compared to other FPS type games.   Good game, good game.",1,0
107410,Arma 3,Beautiful graphics and landscape,1,0
107410,Arma 3,"Really great game, so many options on what to play. Could be a base building pvp fight, to a full on war against AI, so many mods - You could spend a life time playing it.",1,0
107410,Arma 3,With 23 hours of 'playing' and i still have not found the 'fun'.,-1,0
107410,Arma 3,It's a awsome game totaly need to play it more!,1,0
107410,Arma 3,This game is the most fun and realistic military sim I have ever played. MUCH better than Battlefield or Call of Duty claim to be. Maps are huge and combat is large and extensive. I would highly recommend this game.,1,0
107410,Arma 3,"Teflon was wrong, this game is awsome. Highly recommend.",1,0
107410,Arma 3,"This joint off the chain. It looks sexy and I find it satisfying to play. If you liked arma 2, this is much more fluid and streamlined. It takes time to figure out all the keys cus theres so many, but its because of that which gives this game a unique experience of control and realism. Now that I think about it moving your head independant of your gun doesn't really do much but it feels baller. On top of all that there's a never ending stream of content on the workshop. Theres even a metal gear solid remake.",1,0
107410,Arma 3,"Downloaded it, and when i go to play it whether it be in windowed mode or otherwise it starts to load then goes white and cuts out. then i try clicking play again and its says the game is already launched but i cant see it on my task bar or anything what should i do?",1,0
107410,Arma 3,Most awesome tactical sandbox shooter ever created. No other tactical game doesn´t get even close to it.,1,0
107410,Arma 3,"One of the best FPS shooters out there, you will love this especially if you love military simulators. Think America's Army 3 but on a planetside 2 scale multiplied by 5. The game requires quite the powerhouse of a computer though mostly due to the scale and insane level of detail. Deffinitly take a look into this!",1,0
107410,Arma 3,its dat shiz,1,0
107410,Arma 3,This is by far the best ArmA game created EVER. When I first got on in the demo i had thought oh this is going to be another FPS but I was mistaken this is a very cool tacticla military sim and i completly recommend it.,1,0
107410,Arma 3,"Awesome game, glitchy tho",1,0
107410,Arma 3,"I really got deep into this game and I could tell from the moment I began playing that this was Bohemia's baby. The amount of detail in both the environment and realism was evident and it took me by surprize. Arma 3 is a significant improvement over Arma 2 in every area from the beautiful visuals to the ballistics of the weaponry. I personally am a sucker for realistic shooters so this was right up my alley, the feeling of dropping an enemy from 500 meters with one bullet really gets me excited. I'd recommend this game to anyone that is a fan of Bohemia's past games and likes more of a realistic shooter rather than arcade like shooters similar to cod ghosts and football manager 2014. Get this game pronto as its really good actually just kidding everyone I couldn't run it at all I wish I was dead :(",1,0
107410,Arma 3,"wow let me just say that this is oen of the best games to play if you are a war man, the war i s very eralistic. i got shot in the foot and could not walk for two weeks! wowza",1,0
107410,Arma 3,The closest you will get to the real deals. Lots of fun and depth,1,0
107410,Arma 3,"I've got to say, Arma 3 is one of my favorite games. The base game is fun by itself, but the real fun comes in when you play wwith mods. Arma 3 provides you with Wasteland (survival teambased mode), Altis Life (An RP), Breaking Point (working DayZ SA), and multiple more. This vast amount of solid content shows how good of a game it is.",1,0
107410,Arma 3,Love Arma's 10/10 Great game amazing graphics Awesome servers its worth buying.,1,0
107410,Arma 3,It is hour 200 and still no sign of the outside world.,1,0
107410,Arma 3,Nothing Compares.,1,0
107410,Arma 3,"Best military simulation ever! If you are a CoD player, I have bad news to you. Worth every penny!",1,0
107410,Arma 3,a game were shooting your friends in the back,1,0
107410,Arma 3,"Put your hands up or die! Altis Life  35.8 hrs in the last two weeks and 175.7 hrs on record of me playing it. Honestly one of the great comes to come out of steam and or Bohemia. Been playing this game non stop and can't get enough. King of the hill, Co-op missions, single player, Altis life, MODS like Breaking point, Epoch, Life, and many many more that you can play with just this one game.   I definitely reccommend this game! Check out my youtube for vids on Arma 3  www.youtube.com/silencer775",1,0
107410,Arma 3,This game is great minus the bugs,1,1
107410,Arma 3,11/10 -Random guy from the internet,1,0
107410,Arma 3,"You will love this game, no more needs to be said..",1,0
107410,Arma 3,Great game....Buuuuttt...Almost mad I got it tho due to the servers all sucking and not nearly enough enemys in servers.... I need some tactical players to play with before I just uninstall this and go back to arma 2,1,0
107410,Arma 3,"I would reccomend this game, it is fun, and has an exellent level editor, the only problem I have is the Price.",1,0
107410,Arma 3,One of the most realistic shooters ive ever played. Its fun and intense and makes you feel like your really in battle. It has a great story and the multiplayer is really organized and sophisticated.,1,0
107410,Arma 3,"Awesome game, tons of mods that are enjoyable.",1,0
107410,Arma 3,It's great for people who like a little bit of realism in their shooter games.,1,0
107410,Arma 3,Miltiary Simulator 10/10   Play Battle Royale and act like its the movie :D,1,0
107410,Arma 3,"This is definantly one of the most fun games I have ever played. Arma 3 gets my heart pounding when me and my friends are playing Battle Royale, Altis Life, etc. This game has amazing physics with crazy bullet drop, actually getting killed when you get shot in the head, unlike some other games *cough* Call of Duty *cough*. Before i got into the PC Master Race I always played xbox, I thought that Battlefield 4 was the most realistic FPS of all time. Then when I got my laptop and my friend got his PC we both got Arma 3 because we had seen gameplay and it looked awesome it was really fun, but since I had a laptop at the time I was running the game on the lowest settings possible and I was still getting 6 fps then i realized if I wanted to play good games I needed a better PC so I built a $900 gaming PC and the game ran great and now it is even more fun since I can actually run it.  Rate----100000000000000/10",1,1
107410,Arma 3,God this game if fυcκing amazing. FυυυυυυυυυυυCκκκκκ I CANT GET OVER HOW GOOD THIS GAME IS. BUY IT. HERE ARE SOME PICTURES TO EXPRESS MY EMOTIONS.  ░░█▀░░░░░░░░░░░▀▀███████░░░░  ░░█▌░░░░░░░░░░░░░░░▀██████░░░  ░█▌░░░░░░░░░░░░░░░░███████▌░░  ░█░░░░░░░░░░░░░░░░░████████░░  ▐▌░░░░░░░░░░░░░░░░░▀██████▌░░  ░▌▄███▌░░░░▀████▄░░░░▀████▌░░  ▐▀▀▄█▄░▌░░░▄██▄▄▄▀░░░░████▄▄░  ▐░▀░░═▐░░░░░░══░░▀░░░░▐▀░▄▀▌▌  ▐░░░░░▌░░░░░░░░░░░░░░░▀░▀░░▌▌  ▐░░░▄▀░░░▀░▌░░░░░░░░░░░░▌█░▌▌  ░▌░░▀▀▄▄▀▀▄▌▌░░░░░░░░░░▐░▀▐▐░  ░▌░░▌░▄▄▄▄░░░▌░░░░░░░░▐░░▀▐░░  ░█░▐▄██████▄░▐░░░░░░░░█▀▄▄▀░░  ░▐░▌▌░░░░░░▀▀▄▐░░░░░░█▌░░░░░░  ░░█░░▄▀▀▀▀▄░▄═╝▄░░░▄▀░▌░░░░░░  ░░░▌▐░░░░░░▌░▀▀░░▄▀░░▐░░░░░░░  ░░░▀▄░░░░░░░░░▄▀▀░░░░█░░░░░░░  ░░░▄█▄▄▄▄▄▄▄▀▀░░░░░░░▌▌░░░░░░  ░░▄▀▌▀▌░░░░░░░░░░░░░▄▀▀▄░░░░░  ▄▀░░▌░▀▄░░░░░░░░░░▄▀░░▌░▀▄░░░  ░░░░▌█▄▄▀▄░░░░░░▄▀░░░░▌░░░▌▄▄  ░░░▄▐██████▄▄░▄▀░░▄▄▄▄▌░░░░▄░  ░░▄▌████████▄▄▄███████▌░░░░░▄  ░▄▀░██████████████████▌▀▄░░░░  ▀░░░█████▀▀░░░▀███████░░░▀▄░░  ░░░░▐█▀░░░▐░░░░░▀████▌░░░░▀▄░  ░░░░░░▌░░░▐░░░░▐░░▀▀█░░░░░░░▀  ░░░░░░▐░░░░▌░░░▐░░░░░▌░░░░░░░  ░╔╗║░╔═╗░═╦═░░░░░╔╗░░╔═╗░╦═╗░  ░║║║░║░║░░║░░░░░░╠╩╗░╠═╣░║░║░  ░║╚╝░╚═╝░░║░░░░░░╚═╝░║░║░╩═╝░,1,0
107410,Arma 3,I got married to my best friend in game (atlis life) we role played sex on a drug run honey moon and still #nohomo 10/10 ign,1,1
107410,Arma 3,"&lt;Joined in a Wasteland server that allows you team-up with other player from your faction and you can go to the missions with them. &lt;selected red team &lt;went to the a stop convoy mission which gives a chance to capture tank and get money with teammates &lt;tried to capture 2 tank convoy from enemy AI &lt;Fought bravely  &lt;Completed mission and captured tanks with teammates &lt;enemy blue team came and started a new conflict between red and blue teams &lt;fought bravely for nearly 2 hours didnt gave a break in order to win &lt;survived from an airstrike,mortar strike,killed nearly 15 infantry man,when the conflict end thought its a good idea to climb down from the rock i was using as a cover &lt;died while trying it.  10/10 would fight like a hero and die like an idiot again.",1,0
107410,Arma 3,Love this game....hard as nails but very tense,1,0
107410,Arma 3,Very good game and love it even more with the mods that I have put on it,1,1
107410,Arma 3,Worth Buying!,1,0
107410,Arma 3,"With all the latest mods coming out, Arma 3 is as good, hell even better, than Arma 2: Operation Arrowhead.",1,0
107410,Arma 3,Must have but game still need lot of work,1,0
107410,Arma 3,Best War-Simulation ever,1,0
107410,Arma 3,One of the best games ever made .,1,0
107410,Arma 3,amazing game a must play,1,0
107410,Arma 3,One of my favorite games would recommend!,1,0
